Senyawa,smiles
(2R)-Naringenin 8-C-alpha-L-rhamnopyranosyl-(1->2)-beta-D-glucopyranoside,C1[C@@H](OC2=C(C(=CC(=C2C1=O)O)O)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O[C@H]4[C@@H]([C@@H]([C@H]([C@@H](O4)O)O)O)O)C5=CC=C(C=C5)O
"(2R,3R)-3,5,8-Trihydroxy-7-methoxyflavanone",COc1cc(O)c2C(=O)[C@H](O)[C@H](Oc2c1O)c3ccccc3
"(2R,3R)-3-Hydroxy-5,7,4'-trimethoxyflavanone",COc1ccc(cc1)[C@H]2Oc3cc(OC)cc(OC)c3C(=O)[C@@H]2O
"(2R,3S)-3,5,3'-Trihydroxy-7,4'-dimethoxyflavanone",COc1cc(O)c2C(=O)[C@@H](O)[C@H](Oc2c1)c3ccc(OC)c(O)c3
"(2S)-5,3'-Dihydroxy-4'-methoxy-6'',6''-dimethylpyrano[2'',3'':7,8]flavanone",CC1(C=CC2=C(O1)C=C(C3=C2O[C@@H](CC3=O)C4=CC(=C(C=C4)OC)O)O)C
"(2S)-5,7,3',4'-Tetrahydroxyflavanone 7-glucuronide",C1[C@H](OC2=CC(=CC(=C2C1=O)O)O[C@H]3C([C@H]([C@@H](C(O3)C(=O)O)O)O)O)C4=CC(=C(C=C4)O)O
"(2S)-5,7-Dimethoxy-3',4'-methylenedioxyflavanone",COc1cc(OC)c2C(=O)C[C@H](Oc2c1)c3ccc4OCOc4c3
"(2S)-7,4'-Dihydroxy-3'-prenylflavan",CC(C)=CCc1cc(ccc1O)[C@@H]2CCc3ccc(O)cc3O2
"(2S)-7,4'-Dihydroxyflavan",Oc1ccc(cc1)[C@@H]2CCc3ccc(O)cc3O2
(2S)-Euchrenone a7,CC(=CCC1=C(C=CC2=C1O[C@@H](CC2=O)C3=C(C=C(C=C3)O)O)O)C
(2S)-Naringenin 8-C-alpha-L-rhamnopyranosyl-(1->2)-beta-D-glucopyranoside,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2C3=C4C(=C(C=C3O)O)C(=O)C[C@H](O4)C5=CC=C(C=C5)O)CO)O)O)O)O)O
"(3E,5Z,7Z,9E)-Trideca-3,5,7,9-tetraene",CCC/C=C/C=C\C=C/C=C/CC
(3R)-3-Hydroxyretinal,CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C=O)/C)/C
(3S)-Secundiflorol H,COC1=C(C=C(C=C1)[C@H]2COC3=CC(=CC(=C3C2=O)O)O)O
(3S)-Violanone,COC1=C(C(=C(C=C1)[C@H]2COC3=C(C2=O)C=CC(=C3)O)OC)O
"(3S,5R,6S)-5,6-Epoxy-5,6-dihydro-3-hydroxy-8'-apo-beta,psi-carotenal",C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C=O)/C=C/C=C(\C)/C=C/[C@]12[C@](O1)(C[C@H](CC2(C)C)O)C
"(3S,5R,8S)-5,8-Epoxy-5,8-dihydro-beta,beta-caroten-3-ol",CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/[C@@H]2C=C3[C@](O2)(C[C@H](CC3(C)C)O)C)/C)/C
"(4aS-trans)-4,4a,5,6,7,8-hexahydro-4a,8-dimethyl-2(3H)-Naphthalenone",C[C@H]1CCC[C@@]2(C)CCC(=O)C=C12
"(6S,9R)-Roseoside",CC1=CC(=O)CC([C@]1(/C=C/[C@@H](C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)(C)C
(9Z)-Violaxanthin,C/C(=C\C=C\C=C(\C=C\C=C(\C=C\[C@@]12O[C@@]1(C[C@H](CC2(C)C)O)C)/C)/C)/C=C/C=C(/C=C/[C@@]34O[C@@]3(C[C@H](CC4(C)C)O)C)\C
(Cyanidin 3-O-(3-O-acetyl-beta-glucoside) (kaempferol 3-O-(2-O-beta-glucosyl-beta-glucoside)-7-O-beta-glucosiduronic acid) malonate,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)C(=O)O)O)O)OC(=O)CC(=O)OC[C@H]5[C@H]([C@@H]([C@H]([C@@H](O5)OC6=CC7=C(C=C(C=C7[O+]=C6C8=CC(=C(C=C8)O)O)O)O)O)OC(=O)O)O)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@@H](O9)CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)CO)O)O)O)O
(Cyanidin 3-O-beta-glucoside)(kaempferol 3-O-(2-O-beta-glucosyl-beta-glucoside)-7-O-beta-glucosiduronic acid) malonate,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)C(=O)O)O)O)OC(=O)CC(=O)OC[C@H]5[C@H]([C@@H]([C@H]([C@@H](O5)OC6=CC7=C(C=C(C=C7[O+]=C6C8=CC(=C(C=C8)O)O)O)O)O)O)O)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@@H](O9)CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)CO)O)O)O)O
"(E)-4,8-Dimethyl-1,3,7-nonatriene",CC(C)=CCCC(/C)=C/C=C
"(E)-6,10-Dimethyl-9-methylene-5-undecen-2-one",CC(C)C(=C)CCC(/C)=C/CCC(C)=O
(E)-alpha-Santalal,C/C(=C\CC[C@]1(C2C[C@H]3C1([C@H]3C2)C)C)/C=O
(E)-beta-Farnesene,CCC(=C)CC\C=C(/C)CCC=C(C)C
(E)-beta-Santalal,C/C(=C/CCC1(C2CCC(C2)C1=C)C)/C=O
(E)-Caryophyllene,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C
(E)-Ferulic Acid,COc1cc(\C=C\C(O)=O)ccc1O
(E)-Ocimene,CC(=CC/C=C(\C)/C=C)C
"(E,E)-4,8,12-Trimethyl-1,3,7,11-tridecatetraene",CC(C)=CCC/C(C)=C/CCC(/C)=C/C=C
"(E,E)-Pentadeca-5,7-diene-9,11,13-triyn-2-one",CC#CC#CC#C/C=C/C=C/CCC(C)=O
"(E,E)-Terrestribisamide",COC1=C(C=CC(=C1)/C=C/C(=O)NCCCCNC(=O)/C=C/C2=CC(=C(C=C2)O)OC)O
"(E,Z)-Terrestribisamide",COC1=C(C=CC(=C1)/C=C/C(=O)NCCCCNC(=O)/C=C\C2=CC(=C(C=C2)O)OC)O
(R)-(+)-Carnegine,C[C@@H]1C2=CC(=C(C=C2CCN1C)OC)OC
(R)-(-)-Carvone,CC(=C)[C@@H]1CC=C(C)C(=O)C1
(R)-(-)-Mellein,C[C@@H]1CC2=C(C(=CC=C2)O)C(=O)O1
(R)-(-)-Xanthorrhizol,CC1=C(C=C(C=C1)[C@H](C)CCC=C(C)C)O
"(R)-2,4,5-Trimethoxydalbergiquinol",COC1=CC(=C(C=C1[C@H](C=C)C2=CC=CC=C2)OC)OC
"(R)-7-Hydroxy-2',3',4'-trimethoxyisoflavan",COc1ccc([C@@H]2COc3cc(O)ccc3C2)c(OC)c1OC
(R)-beta-Citronellol,C[C@@H](CCO)CCC=C(C)C
(R)-Citronellal,C[C@H](CCC=C(C)C)CC=O
(R)-linalool,CC(C)=CCC[C@@](C)(O)C=C
(s)-(+)-Abscisic acid,CC(/C=C/[C@@]1(O)C(=CC(=O)CC1(C)C)C)=C/C(O)=O
(S)-(+)-Curcumene,CC1=CC=C(C=C1)[C@@H](C)CCC=C
(S)-4-Methoxydalbergione,COC1=CC(=O)C(=CC1=O)[C@@H](C=C)C2=CC=CC=C2
(S)-6-Gingerol,CCCCC[C@@H](CC(=O)CCC1=CC(=C(C=C1)OC)O)O
(S)-8-Gingerol,CCCCCCCC(CC(=O)CCC1=CC(=C(C=C1)O)OC)O
(S)-Isoboldine,CN1CCC2=CC(=C(C3=C2[C@@H]1CC4=CC(=C(C=C43)OC)O)O)OC
"(Z)-2-Methyl-6-methylene-2,7-octadien-1-ol",C\C(CO)=C\CCC(=C)C=C
(Z)-Butylidenephthalide,CCC\C=C1/OC(=O)c2ccccc12
(Z)-Jasmone,CC\C=C/CC1=C(C)CCC1=O
(Z)-Ligustilide,CCC/C=C/1OC(=O)c2ccccc12
(Z)-Ocimene,CC(=CC/C=C(/C)\C=C)C
(Z)-Palmitoleic acid,CCCCCC\C=C/CCCCCCCC(O)=O
(Z)-Senegin II,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H]([C@H](O[C@H]2OC(=O)[C@@]34CC[C@@]5(C(=CC[C@H]6[C@]5(CC[C@@H]7[C@@]6(C[C@@H]([C@@H]([C@@]7(C)C(=O)O)O[C@H]8[C@@H]([C@H]([C@H]([C@H](O8)CO)O)O)O)O)C)C)[C@@H]3CC(CC4)(C)C)CO)C)OC(=O)/C=C\C9=CC(=C(C=C9)OC)OC)O)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O
"(Z,Z)-Terrestribisamide",COC1=C(C=CC(=C1)/C=C\C(=O)NCCCCNC(=O)/C=C\C2=CC(=C(C=C2)O)OC)O
"(Z,Z,Z)-3,6,9-Dodecatrien-1-ol",CC\C=C/C/C=C\C\C=C/CCO
"(Z,Z,Z)-Octadeca-9,12,15-trienoic acid",CC\C=C/C/C=C\C\C=C/CCCCCCCC(O)=O
"1,2,3,4,6-Penta-O-galloyl-beta-D-glucose",Oc1cc(cc(O)c1O)C(=O)OC[C@H]2O[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](OC(=O)c4cc(O)c(O)c(O)c4)[C@@H](OC(=O)c5cc(O)c(O)c(O)c5)[C@@H]2OC(=O)c6cc(O)c(O)c(O)c6
"1,2-Dehydro-alpha-cyperone",CC1=C2CC(CCC2(C=CC1=O)C)C(=C)C
"1,2-Dihydro-5-hydroxy-2-(1-hydroxy-1-methylethyl)-4-(2-methylbutyryl)-6-phenylfurano[2,3-h][1]benzopyran-8-one",CCC(C)C(=O)C1=C2C(=C3C(=C1O)C(=CC(=O)O3)C4=CC=CC=C4)CC(O2)C(C)(C)O
"1,2-Dihydro-5-hydroxy-2-(1-hydroxy-1-methylethyl)-4-(3-methylbutyryl)-6-phenylfurano[2,3-h][1]benzopyran-8-one",CC(C)CC(=O)C1=C2C(=C3C(=C1O)C(=CC(=O)O3)C4=CC=CC=C4)CC(O2)C(C)(C)O
"1,2-Dihydro-5-hydroxy-2-(1-hydroxy-1-methylethyl)-4-(butyryl)-6-phenylfurano[2,3-h][1]benzopyran-8-one",CCCC(=O)C1=C2C(=C3C(=C1O)C(=CC(=O)O3)C4=CC=CC=C4)CC(O2)C(C)(C)O
"1,2-Dihydro-5-hydroxy-2-(1-hydroxy-1-methylethyl)-4-(isobutyryl)-6-phenylfurano[2,3-h][1]benzopyran-8-one",CC(C)C(=O)C1=C2C(=C3C(=C1O)C(=CC(=O)O3)C4=CC=CC=C4)CC(O2)C(C)(C)O
"1,2-Dihydropyridine",C1NC=CC=C1
"1,3,5,6-Tetrahydroxy-2-(3-methylbut-2-enyl)xanthone",CC(C)=CCc1c(O)cc2Oc3c(O)c(O)ccc3C(=O)c2c1O
"1,3,5,6-Tetrahydroxyxanthone",Oc1cc(O)c2C(=O)c3ccc(O)c(O)c3Oc2c1
"1,3,5-Trihydroxy-4,8-di(3-methylbut-2-enyl)-xanthone",CC(C)=CCc1ccc(O)c2Oc3c(CC=C(C)C)c(O)cc(O)c3C(=O)c12
"1,3,5-Trihydroxy-6-methoxyxanthone",COc1ccc2C(=O)c3c(O)cc(O)cc3Oc2c1O
"1,3,6-Trihydroxy-5-methoxyxanthone",COc1c(O)ccc2C(=O)c3c(O)cc(O)cc3Oc12
"1,3,7-Trihydroxyxanthone",Oc1ccc2Oc3cc(O)cc(O)c3C(=O)c2c1
"1,4,6-Trigalloylglucose",OC([C@@H](O)[C@@](O)([C@H](O)[C@@H](O)C(=O)C(=O)c1cc(O)c(O)c(O)c1)C(=O)c2cc(O)c(O)c(O)c2)C(=O)c3cc(O)c(O)c(O)c3
"1,4-Cineole",CC(C)C12CCC(C)(CC1)O2
"1,4-Dihydroxy-2-methylanthraquinone",Cc1cc(O)c2C(=O)c3ccccc3C(=O)c2c1O
"1,5-Dihydroxy-3,6-dimethoxy-2,7-diprenylxanthone",COc1cc2Oc3c(O)c(OC)c(CC=C(C)C)cc3C(=O)c2c(O)c1CC=C(C)C
"1,5-Dihydroxyxanthone",Oc1cccc2C(=O)c3c(O)cccc3Oc12
"1,6-Dihydroxyxanthone",Oc1ccc2C(=O)c3c(O)cccc3Oc2c1
"1,7-Dihydroxy-3,6-dimethoxyxanthone",COc1cc(O)c2C(=O)c3cc(O)c(OC)cc3Oc2c1
"1,7-Dihydroxyxanthone",Oc1ccc2Oc3cccc(O)c3C(=O)c2c1
"1,8-Cineole",CC12CCC(CC1)C(C)(C)O2
"1,9a-seco-Stemoenonine",CC[C@H]1[C@H]2[C@@H](CCCN(C2=O)/C(=C\C(=O)O)/[C@@H]3C[C@@H](C(=O)O3)C)O[C@@]14C=C(C(=O)O4)C
"1-(3,3-Dimethyloxiranyl)-2,2-dimethyl-3-buten-1-one-epoxyartemisia ketone",CC1(C(O1)C(=O)C(C)(C)C=C)C
1-beta-D-Glucopyranosyloxy-3-methoxy-5-hydroxybenzene,COc1cc(O)cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1
1-Caffeoyl-beta-D-glucose,OC[C@H]1O[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O
1-Deacetoxy-1-oxocaesalmin C,CC(=O)O[C@@H]1[C@@H]2[C@H](CC3=C(C2=C)C=CO3)[C@]4(C(=O)CCC([C@@]4([C@H]1OC(=O)C)O)(C)C)C
1-Deoxymannojirimycin,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O
1-DL-(Indole-3-acetyl)-myo-inositol,C1=CC=C2C(=C1)C(=CN2)CC(=O)OC3[C@@H]([C@H](C([C@H]([C@H]3O)O)O)O)O
1-Epibicyclosesquiphellandrene,C[C@@H]1CC[C@H](C2=CC(=C)CC[C@@H]12)C(C)C
1-Hydroxy-2-methoxyanthraquinone,COc1ccc2C(=O)c3ccccc3C(=O)c2c1O
"1-Hydroxy-3,5,8-trimethoxyxanthone",COc1cc(O)c2C(=O)c3c(OC)ccc(OC)c3Oc2c1
1-Hydroxyanthraquinone,Oc1cccc2C(=O)c3ccccc3C(=O)c12
1-Isomangostin,COc1c(O)cc2Oc3cc(O)c4CCC(C)(C)Oc4c3C(=O)c2c1CC=C(C)C
1-keto-alpha-Cyperone,CC1=C2C[C@@H](CC[C@]2(C(=O)C=C1O)C)C(=C)C
1-Methoxybrassitin,CON1C=C(C2=CC=CC=C21)CNC(=O)SC
1-Methoxyphaseollidin,COc1cc(O)cc2OC[C@@H]3[C@@H](Oc4c(CC=C(C)C)c(O)ccc34)c12
1-Methoxyspirobrassinin,CON1C(=O)C2(CN=C(SC)S2)c3ccccc13
"1-Methyl-3-(1-methylethyl)-1,2-cyclopentanedicarboxylic acid",CC(C)C1CCC(C)(C1C(O)=O)C(O)=O
1-Methyl-4-methoxy-2-quinolone,COC1=CC(=O)N(C)c2ccccc12
1-Monopalmitin,CCCCCCCCCCCCCCCC(=O)OCC(O)CO
1-O-Acetyllycorine,CC(=O)O[C@@H]1[C@@H](O)C=C2CCN3Cc4cc5OCOc5cc4[C@H]1[C@@H]23
1-O-Feruloyl-beta-D-glucopyranose,[2H]/C(=C\C(=O)OC1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)/C2=CC(=C(C=C2)O)OC
1-O-Methylbractatin,CC(=CC[C@]12C(=O)[C@H]3C[C@H]([C@]14C(=C3)C(=O)C5=C(C=C(C(=C5O4)C(C)(C)C=C)O)OC)C(O2)(C)C)C
1-O-Methylisobractatin,C[C@H]1C(C2=C3C(=C(C=C2O1)OC)C(=O)C4=C[C@@H]5C[C@@H]6[C@@]4(O3)[C@@](C5=O)(OC6(C)C)CC=C(C)C)(C)C
1-Pentadecene,CCCCCCCCCCCCCC=C
1-Terpinen-5-ol,CC1=CCC(C(C1)O)C(C)C
10'-Apoviolaxanthal,C/C(=C\C=C\C=C(\C)/C=C\C=O)/C=C/C=C(/C)\C=C\C12C(CC(CC1(O2)C)O)(C)C
"10,11-Dimethoxy-3,3-dimethyl-3H-pyrano[2',3':7,8][1]benzopyrano[3,2-b][1,5]benzodioxepin-7(14H)-one",COc1cc2OCC3=C(Oc2cc1OC)C(=O)c4ccc5OC(C)(C)C=Cc5c4O3
"10,11-Dimethoxynareline",C/C=C/1\[C@@H]2C[C@H]3C4=NC5=CC(=C(C=C5[C@]4([C@@H]2C(=O)OC)[C@@H]6C1N3O[C@@H]6O)OC)OC
10-Acetoxyligustroside,CC(=O)OC/C=C/1\[C@@H](C(=CO[C@H]1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)OC)CC(=O)OCCC3=CC=C(C=C3)O
10-Methoxyaffinisine,C/C=C/1\CN2[C@H]3C[C@H]1[C@H]([C@@H]2CC4=C3N(C5=C4C=C(C=C5)OC)C)CO
10-Methoxycathafoline,C/C=C\1/CN2CC[C@]34[C@H]([C@@H]1C[C@H]2[C@@H]3N(C5=C4C=C(C=C5)OC)C)C(=O)OC
10-O-Methylsarpagine,COc1ccc2[nH]c3[C@@H]4CC5[C@@H](CO)[C@H](Cc3c2c1)N4C\C5=C\C
"10R,13aR-Tylocrebrine N-oxide",COC1=C(C2=C(C=C1)C3=C(C[C@H]4CCC[N@+]4(C3)[O-])C5=CC(=C(C=C52)OC)OC)OC
"10S,13aR-Tylocrebrine N-oxide",COC1=C(C2=C(C=C1)C3=C(C[C@H]4CCC[N@@+]4(C3)[O-])C5=CC(=C(C=C52)OC)OC)OC
"10S,13aS-Isotylocrebrine N-oxide",COC1=CC2=C(C=C1)C3=C(C[C@@H]4CCC[N@@+]4(C3)[O-])C5=C2C(=C(C=C5)OC)OC
"11,13-Epoxyisozaluzanin C",C=C1CC[C@@H]2[C@@H]([C@@H]3[C@H]1C[C@H](C3=C)O)OC(=O)[C@@]24CO4
11-Hydroxytephrosin,CC1(C=CC2=C(O1)C=C(C3=C2O[C@@H]4COC5=CC(=C(C=C5[C@@]4(C3=O)O)OC)OC)O)C
11-Hydroxyvittatine,O[C@H]1C[C@@H]2N3CC(O)[C@@]2(C=C1)c4cc5OCOc5cc4C3
11-Methoxyakuammicine,C/C=C\1/CN2CC[C@@]34[C@@H]2C[C@@H]1C(=C3NC5=C4C=CC(=C5)OC)C(=O)OC
11-Methoxyhumantenine,CON1C(=O)C2(CC3C4COC2CC4C(/CN3C)=C\C)c5ccc(OC)cc15
11-Methyl-4-dodecanone,CCCC(=O)CCCCCCC(C)C
11alpha-Hydroxygedunin,CC(=O)O[C@@H]1C[C@@H]2[C@](C=CC(=O)C2(C)C)([C@@H]3[C@@]1([C@]45[C@H](O4)C(=O)O[C@H]([C@@]5(C[C@H]3O)C)C6=COC=C6)C)C
"11beta,13-Dihydrolactucin",C[C@H]1[C@@H]2[C@H](CC(=C3[C@@H]([C@H]2OC1=O)C(=CC3=O)CO)C)O
11beta-Hydroxygedunin,CC(=O)O[C@@H]1C[C@@H]2[C@](C=CC(=O)C2(C)C)([C@@H]3[C@@]1([C@]45[C@H](O4)C(=O)O[C@H]([C@@]5(C[C@@H]3O)C)C6=COC=C6)C)C
12-Acetoxycalanolide A,CCCC1=CC(=O)Oc2c3[C@@H](OC(C)=O)[C@H](C)[C@@H](C)Oc3c4C=CC(C)(C)Oc4c12
12-Deoxo-12alpha-acetoxyelliptone,CC(=O)OC1C2C(COC3=CC(=C(C=C23)OC)OC)OC4=C1C=CC5=C4C=CO5
12-HETE,CCCCC/C=C/CC(O)\C=C\C=C\C\C=C\CCCC(O)=O
12-Methoxycalanolide A,CCCC1=CC(=O)Oc2c3[C@@H](OC)[C@H](C)[C@@H](C)Oc3c4C=CC(C)(C)Oc4c12
12-Methoxycalanolide B,CCCC1=CC(=O)Oc2c3[C@H](OC)[C@H](C)[C@@H](C)Oc3c4C=CC(C)(C)Oc4c12
"12-O-2Z,4E-Octadienoyl-4-deoxyphorbol 13-acetate",CCC\C=C\C=C/C(=O)O[C@@H]1[C@@H](C)[C@]2(O)[C@@H]3C=C(C)C(=O)[C@H]3CC(=C[C@H]2[C@@H]4C(C)(C)[C@]14OC(C)=O)CO
12-oxo-PDA,CC/C=C/CC1C(CCCCCCCC(O)=O)C=CC1=O
12-Tetradecanoylphorbol 13-acetate,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@@]3(O)[C@H]2C=C(C)C3=O)[C@@H]4C(C)(C)[C@]14OC(C)=O
12a-Hydroxydolineone,C1C2C(C3=CC4=C(C=C3O1)OCO4)(C(=O)C5=C(O2)C=C6C(=C5)C=CO6)O
12a-Hydroxyelliptone,COC1=C(C=C2C(=C1)C3C(CO2)OC4C5=C(C=C[C@]4(C3=O)O)OC=C5)OC
12a-Hydroxyerosone,COC1=C(C=C2C(=C1)C3(C(CO2)OC4=C(C3=O)C=C5C=COC5=C4)O)OC
12a-Hydroxymunduserone,COC1=CC2=C(C=C1)C(=O)C3(C(O2)COC4=CC(=C(C=C43)OC)OC)O
12a-Hydroxypachyrrhizone,COC1=C2C(=CC3=C1OC4COC5=CC6=C(C=C5C4(C3=O)O)OCO6)C=CO2
12a-Hydroxyrotenone,COc1cc2OC[C@H]3Oc4c5C[C@@H](Oc5ccc4C(=O)[C@@]3(O)c2cc1OC)C(C)=C
13(S)-Hydroperoxylinolenic acid,CC\C=C/C[C@H](OO)\C=C\C=C/CCCCCCCC(O)=O
"13,14-seco-Stigmasta-9(11),14-dien-3alpha-ol",CC[C@H](CC[C@@H](C)[C@H]1C/C=C/[C@@H]\2CC[C@H]3C[C@@H](CC[C@@]3(/C2=C/C[C@@H]1C)C)O)C(C)C
13-epi-Phaeophorbide a methyl ester,CCC1=C(C2=NC1=CC3=C(C4=C([C@H](C(=C5[C@@H]([C@@H](C(=CC6=NC(=C2)C(=C6C)C=C)N5)C)CCC(=O)OC)C4=N3)C(=O)OC)O)C)C
"14,15-Dihydroxygelsenicine",CCC1=N[C@H]2C[C@@]3([C@H]4[C@@H]([C@@]1([C@@H]2CO4)O)O)C5=CC=CC=C5N(C3=O)OC
14-Acetoxy-15-hydroxygelsenicine,CCC1=N[C@H]2C[C@@]3([C@@H]4[C@H](C1([C@@H]2CO4)O)OC(=O)C)C5=CC=CC=C5N(C3=O)OC
14-Acetoxygelselegine,CC[C@@]1([C@H]2[C@@H]3CO[C@H]([C@@H]2OC(=O)C)[C@]4(C[C@@H]3N1C)C5=CC=CC=C5N(C4=O)OC)CO
14-Acetoxygelsenicine,CCC1=N[C@H]2C[C@@]3([C@H]4[C@@H]([C@@H]1[C@@H]2CO4)OC(=O)C)C5=CC=CC=C5N(C3=O)OC
14-Deoxy-11-oxoandrographolide,CC1(CO)C(O)CCC2(C)C1CCC(=C)C2C(=O)CC3=CCOC3=O
14-Deoxy-epsilon-caesalpin,C[C@@H]1[C@@H]2CC[C@@]3([C@@]([C@H]2CC4=C1C=CO4)([C@H]([C@H](CC3(C)C)OC(=O)C)OC(=O)C)C)O
14-Deoxyandrographolide,C[C@@]12CC[C@H]([C@@]([C@H]1CCC(=C)[C@H]2CCC3=CCOC3=O)(C)CO)O
14-Hydroxygelsedine,CCC1NC2CC3(C4OCC2C1C4O)C(=O)N(OC)c5ccccc35
14-Hydroxygelsenicine,CCC1=N[C@H]2C[C@@]3([C@H]4[C@@H]([C@@H]1[C@@H]2CO4)O)C5=CC=CC=C5N(C3=O)OC
14-Octacosanol,CCCCCCCCCCCCCCC(O)CCCCCCCCCCCCC
15-Deoxylactucin-8-sulfate,CC1=C2[C@@H]([C@@H]3[C@@H]([C@H](C1)OS(=O)(=O)O)C(=C)C(=O)O3)C(=CC2=O)C
15-HETE,CCCCCC(O)\C=C/C=C\C\C=C/C/C=C/CCCC(O)=O
15R-Hydroxylinoleic acid,CCCC(C/C=C\C/C=C\CCCCCCCC(=O)O)O
16-Acetylgitoxigenin,CC(=O)O[C@H]1C[C@]2(O)C3CC[C@@H]4C[C@@H](O)CC[C@]4(C)C3CC[C@]2(C)[C@H]1C5=CC(=O)OC5
16-epinormacusine B,CC=C1CN2C3CC1C(C2CC4=C3NC5=CC=CC=C45)CO
16-Epivoacarpine,C/C=C\1/CN2[C@H]3CC4=C([C@@]2(C[C@@H]1[C@@]3(CO)C(=O)OC)O)NC5=CC=CC=C45
"16R,19E-Isositsirikine",C/C=C\1/CN2CCC3=C([C@@H]2C[C@@H]1[C@H](CO)C(=O)OC)NC4=CC=CC=C34
17beta-Neriifolin,C[C@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)O[C@H]2CC[C@]3([C@@H](C2)CC[C@@H]4[C@@H]3CC[C@]5([C@@]4(CC[C@@H]5C6=CC(=O)OC6)O)C)C)O)OC)O
19(S)-Hydroxyibogamine,C[C@@H]([C@H]1C[C@@H]2C[C@@H]3[C@H]1N(C2)CCC4=C3NC5=CC=CC=C45)O
19(Z)-Akuammidine,C/C=C/1\CN([C@H]2C[C@@]3([C@H]4C[C@@H]1[C@@H]2CO4)C5=CC=CC=C5N(C3=O)OC)C
19-epi-Isovoacristine,C[C@H]([C@H]1C[C@@H]2C[C@@]3([C@H]1N(C2)CCC4=C3NC5=C4C=CC(=C5)OC)C(=O)OC)O
19alpha-Hydroxyasiatic acid,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(C[C@H]([C@@H]([C@@]5(C)CO)O)O)C)C)[C@@H]2[C@]1(C)O)C)C(=O)O
19alpha-Hydroxygelsamydine,C[C@H]1C[C@H]2[C@@H]([C@@H]1CO)[C@@H](C(=O)O2)C[C@](C)(C3=N[C@H]4C[C@@]5([C@H]6C[C@@H]3[C@@H]4CO6)C7=CC=CC=C7N(C5=O)OC)O
1R-alpha-Pinene,CC1=CC[C@@H]2C[C@H]1C2(C)C
2''-O-alpha-L-Rhamnosyl-6-C-fucosyl-3'-methoxyluteoiin,CC1[C@@H](C([C@@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@H](C2O)O)C)C3=C(C4=C(C=C3O)OC(=CC4=O)C5=CC(=C(C=C5)O)OC)O)O)O)O
2''-O-alpha-L-Rhamnosyl-6-C-fucosyl-luteolin,CC1[C@@H](C([C@@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@H](C2O)O)C)C3=C(C4=C(C=C3O)OC(=CC4=O)C5=CC(=C(C=C5)O)O)O)O)O)O
2''-O-alpha-L-Rhamnosyl-6-C-quinovopyranosyl-luteolin,CC1[C@@H](C([C@@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H](C2O)O)C)C3=C(C4=C(C=C3O)OC(=CC4=O)C5=CC(=C(C=C5)O)O)O)O)O)O
2''-O-Galloylisovitexin,OC[C@H]1O[C@H]([C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](O)[C@@H]1O)c3c(O)cc4OC(=CC(=O)c4c3O)c5ccc(O)cc5
"2',3',4',6'-Tetrahydroxychalcone",Oc1cc(O)c(c(O)c1O)C(=O)C=Cc2ccccc2
